"notificationid","readerid","message","sentdate","isread","daysunseen"
13092,30489,"Your book is due in 1 week! Please return it on time.","2014-02-19",False,3960
1929,17908,"Your book is due in 1 week! Please return it on time.","2014-02-19",False,3960
4371,2653,"Your book is due in 1 week! Please return it on time.","2014-02-19",False,3960
44256,5461,"Your book is due in 1 week! Please return it on time.","2014-02-20",False,3959
11295,20837,"Your book is due in 1 week! Please return it on time.","2014-02-20",False,3959
9816,7552,"Your book is due in 1 week! Please return it on time.","2014-02-20",False,3959
36970,11726,"Your book is due in 1 week! Please return it on time.","2014-02-20",False,3959
14707,22009,"Your book is due in 1 week! Please return it on time.","2014-02-20",False,3959
40342,21379,"Your book is due in 1 week! Please return it on time.","2014-02-20",False,3959
15771,24306,"Your book is due in 1 week! Please return it on time.","2014-02-20",False,3959
33413,16196,"Your book is due in 1 week! Please return it on time.","2014-02-20",False,3959
15175,30617,"Your book is due in 1 week! Please return it on time.","2014-02-21",False,3958
46033,31405,"Your book is due in 1 week! Please return it on time.","2014-02-21",False,3958
1919,27847,"Your book is due in 1 week! Please return it on time.","2014-02-21",False,3958
20534,31933,"Your book is due in 1 week! Please return it on time.","2014-02-21",False,3958
42424,17113,"Your book is due in 1 week! Please return it on time.","2014-02-21",False,3958
24860,8159,"Your book is due in 1 week! Please return it on time.","2014-02-21",False,3958
14637,24185,"Your book is due in 1 week! Please return it on time.","2014-02-22",False,3957
26008,7534,"Your book is due in 1 week! Please return it on time.","2014-02-22",False,3957
6370,2151,"Your book is due in 1 week! Please return it on time.","2014-02-22",False,3957
8276,14377,"Your book is due in 1 week! Please return it on time.","2014-02-22",False,3957
42182,21684,"Your book is due in 1 week! Please return it on time.","2014-02-22",False,3957
40481,10568,"Your book is due in 1 week! Please return it on time.","2014-02-22",False,3957
33651,28947,"Your book is due in 1 week! Please return it on time.","2014-02-23",False,3956
36408,3024,"Your book is due in 1 week! Please return it on time.","2014-02-23",False,3956
1563,2972,"Your book is due in 1 week! Please return it on time.","2014-02-23",False,3956
35514,20299,"Your book is due in 1 week! Please return it on time.","2014-02-24",False,3955
13552,18417,"Your book is due in 1 week! Please return it on time.","2014-02-24",False,3955
44015,130,"Your book is due in 1 week! Please return it on time.","2014-02-24",False,3955
20269,20210,"Your book is due in 1 week! Please return it on time.","2014-02-24",False,3955
39721,32157,"Your book is due in 1 week! Please return it on time.","2014-02-24",False,3955
23656,4163,"Your book is due in 1 week! Please return it on time.","2014-02-25",False,3954
7699,19229,"Your book is due in 1 week! Please return it on time.","2014-02-25",False,3954
31493,1963,"Your book is due in 1 week! Please return it on time.","2014-02-25",False,3954
41421,9324,"Your book is due in 1 week! Please return it on time.","2014-02-25",False,3954
15645,940,"Your book is due in 1 week! Please return it on time.","2014-02-25",False,3954
14659,28936,"Your book is due in 1 week! Please return it on time.","2014-02-26",False,3953
4087,7157,"Your book is due in 1 week! Please return it on time.","2014-02-26",False,3953
48537,22578,"Your book is due in 1 week! Please return it on time.","2014-02-26",False,3953
32292,7379,"Your book is due in 1 week! Please return it on time.","2014-02-26",False,3953
21980,18672,"Your book is due in 1 week! Please return it on time.","2014-02-27",False,3952
23294,16011,"Your book is due in 1 week! Please return it on time.","2014-02-27",False,3952
21931,1595,"Your book is due in 1 week! Please return it on time.","2014-02-27",False,3952
41726,4281,"Your book is due in 1 week! Please return it on time.","2014-02-27",False,3952
22470,30614,"Your book is due in 1 week! Please return it on time.","2014-02-27",False,3952
46394,23875,"Your book is due in 1 week! Please return it on time.","2014-02-27",False,3952
23330,13473,"Your book is due in 1 week! Please return it on time.","2014-02-27",False,3952
20587,24769,"Your book is due in 1 week! Please return it on time.","2014-02-28",False,3951
13127,14285,"Your book is due in 1 week! Please return it on time.","2014-02-28",False,3951
25270,2758,"Your book is due in 1 week! Please return it on time.","2014-02-28",False,3951
49739,25449,"Your book is due in 1 week! Please return it on time.","2014-02-28",False,3951
43023,13315,"Your book is due in 1 week! Please return it on time.","2014-02-28",False,3951
7809,7433,"Your book is due in 1 week! Please return it on time.","2014-02-28",False,3951
48761,28099,"Your book is due in 1 week! Please return it on time.","2014-02-28",False,3951
45594,553,"Your book is due in 1 week! Please return it on time.","2014-03-01",False,3950
30859,13230,"Your book is due in 1 week! Please return it on time.","2014-03-01",False,3950
22206,4036,"Your book is due in 1 week! Please return it on time.","2014-03-01",False,3950
38164,23891,"Your book is due in 1 week! Please return it on time.","2014-03-03",False,3948
48884,30590,"Your book is due in 1 week! Please return it on time.","2014-03-03",False,3948
33403,22684,"Your book is due in 1 week! Please return it on time.","2014-03-03",False,3948
21647,4288,"Your book is due in 1 week! Please return it on time.","2014-03-03",False,3948
45844,12142,"Your book is due in 1 week! Please return it on time.","2014-03-04",False,3947
22217,9423,"Your book is due in 1 week! Please return it on time.","2014-03-04",False,3947
8520,18475,"Your book is due in 1 week! Please return it on time.","2014-03-04",False,3947
22236,12596,"Your book is due in 1 week! Please return it on time.","2014-03-04",False,3947
26928,7172,"Your book is due in 1 week! Please return it on time.","2014-03-05",False,3946
7110,19292,"Your book is due in 1 week! Please return it on time.","2014-03-05",False,3946
31559,21254,"Your book is due in 1 week! Please return it on time.","2014-03-05",False,3946
18398,28967,"Your book is due in 1 week! Please return it on time.","2014-03-06",False,3945
47530,26467,"Your book is due in 1 week! Please return it on time.","2014-03-06",False,3945
24252,16842,"Your book is due in 1 week! Please return it on time.","2014-03-06",False,3945
29192,27758,"Your book is due in 1 week! Please return it on time.","2014-03-06",False,3945
21590,17605,"Your book is due in 1 week! Please return it on time.","2014-03-06",False,3945
39964,1063,"Your book is due in 1 week! Please return it on time.","2014-03-07",False,3944
23645,15357,"Your book is due in 1 week! Please return it on time.","2014-03-07",False,3944
46986,5342,"Your book is due in 1 week! Please return it on time.","2014-03-07",False,3944
38442,11352,"Your book is due in 1 week! Please return it on time.","2014-03-07",False,3944
32844,4076,"Your book is due in 1 week! Please return it on time.","2014-03-07",False,3944
28006,30481,"Your book is due in 1 week! Please return it on time.","2014-03-07",False,3944
7208,23671,"Your book is due in 1 week! Please return it on time.","2014-03-08",False,3943
40664,12494,"Your book is due in 1 week! Please return it on time.","2014-03-08",False,3943
37783,15257,"Your book is due in 1 week! Please return it on time.","2014-03-08",False,3943
36972,21986,"Your book is due in 1 week! Please return it on time.","2014-03-09",False,3942
29632,3547,"Your book is due in 1 week! Please return it on time.","2014-03-09",False,3942
3748,2014,"Your book is due in 1 week! Please return it on time.","2014-03-09",False,3942
21159,16989,"Your book is due in 1 week! Please return it on time.","2014-03-09",False,3942
9856,3197,"Your book is due in 1 week! Please return it on time.","2014-03-10",False,3941
15681,5718,"Your book is due in 1 week! Please return it on time.","2014-03-10",False,3941
14203,32405,"Your book is due in 1 week! Please return it on time.","2014-03-10",False,3941
785,16105,"Your book is due in 1 week! Please return it on time.","2014-03-11",False,3940
10287,4916,"Your book is due in 1 week! Please return it on time.","2014-03-11",False,3940
47290,24870,"Your book is due in 1 week! Please return it on time.","2014-03-11",False,3940
20256,15469,"Your book is due in 1 week! Please return it on time.","2014-03-11",False,3940
40678,25073,"Your book is due in 1 week! Please return it on time.","2014-03-11",False,3940
44828,25704,"Your book is due in 1 week! Please return it on time.","2014-03-11",False,3940
33407,19243,"Your book is due in 1 week! Please return it on time.","2014-03-12",False,3939
21749,22619,"Your book is due in 1 week! Please return it on time.","2014-03-12",False,3939
21298,20651,"Your book is due in 1 week! Please return it on time.","2014-03-12",False,3939
35922,6639,"Your book is due in 1 week! Please return it on time.","2014-03-12",False,3939
39489,17498,"Your book is due in 1 week! Please return it on time.","2014-03-12",False,3939
42832,32172,"Your book is due in 1 week! Please return it on time.","2014-03-12",False,3939
10305,30714,"Your book is due in 1 week! Please return it on time.","2014-03-12",False,3939
33141,9936,"Your book is due in 1 week! Please return it on time.","2014-03-13",False,3938
8760,17266,"Your book is due in 1 week! Please return it on time.","2014-03-13",False,3938
26085,29936,"Your book is due in 1 week! Please return it on time.","2014-03-13",False,3938
23448,23663,"Your book is due in 1 week! Please return it on time.","2014-03-13",False,3938
12356,29344,"Your book is due in 1 week! Please return it on time.","2014-03-13",False,3938
19908,21420,"Your book is due in 1 week! Please return it on time.","2014-03-13",False,3938
21703,27482,"Your book is due in 1 week! Please return it on time.","2014-03-13",False,3938
21574,4759,"Your book is due in 1 week! Please return it on time.","2014-03-14",False,3937
4168,22138,"Your book is due in 1 week! Please return it on time.","2014-03-14",False,3937
28681,31309,"Your book is due in 1 week! Please return it on time.","2014-03-14",False,3937
42303,12534,"Your book is due in 1 week! Please return it on time.","2014-03-15",False,3936
12775,20537,"Your book is due in 1 week! Please return it on time.","2014-03-15",False,3936
23924,7900,"Your book is due in 1 week! Please return it on time.","2014-03-15",False,3936
20785,4558,"Your book is due in 1 week! Please return it on time.","2014-03-16",False,3935
16864,19714,"Your book is due in 1 week! Please return it on time.","2014-03-17",False,3934
44156,24290,"Your book is due in 1 week! Please return it on time.","2014-03-17",False,3934
32502,21654,"Your book is due in 1 week! Please return it on time.","2014-03-17",False,3934
38368,13718,"Your book is due in 1 week! Please return it on time.","2014-03-17",False,3934
37837,11773,"Your book is due in 1 week! Please return it on time.","2014-03-18",False,3933
40332,11267,"Your book is due in 1 week! Please return it on time.","2014-03-18",False,3933
46035,26944,"Your book is due in 1 week! Please return it on time.","2014-03-19",False,3932
19524,18807,"Your book is due in 1 week! Please return it on time.","2014-03-19",False,3932
